,AluYb8a1,AluSg4,AluYi6_4d,AluSg7,AluYb11,AmnSINE2,AluSz,MIRc,AluYb9,AluYk12,AluYe5,AluYm1,LFSINE_Vert,AluSc5,MIR1_Amn,AluYh3a3,AluYa8,FLAM_C,AluYh7,AluSc,CRP1,AluYd8,AluJo,AluYg6,AluYh3,MamSINE1,AluYk11,AluYk2,AluSc8,FAM,AluSp,AluSq2,AluYk4,AmnSINE1,AluJr4,AluSx3,AluYf1,AluY,AluYj4,AluSx1,AluSx4,MIR,AluYi6,AluSq,AluYb10,AluYc3,MIRb,AluSq4,AluYk3,AluSg,AluSz6,AluJb,AluYe6,UCON83,MIR3,AluYa5,AluYc,AluSx,AluYh9,FLAM_A,AluJr,FRAM,AluSq10,Alu,AluYb8
10,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0001534116033317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6890394750994945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,8.99571803821381e-05,7.678014772500422e-05,0.0,0.0,0.0,5.671828030174125e-05,0.0,7.857448424581591e-05,0.0,0.0001187253644868,0.0,5.534922594107521e-06,0.0,9.905894006934126e-05,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0002011515928691,3.9188792005486434e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.488632538097269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,1.8048423921381065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2049208969431156e-05,0.0,0.0,0.0001755926251097,0.0,0.0,0.0,0.0,7.196574430571048e-05,1.5356029545000845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.957512149562299e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,2.5143949108647004e-05,1.9594396002743217e-05,2.198075950851022e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0,5.23673796111348e-05,0.0,0.0,3.263743078144888e-05,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0001534116033317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6890394750994945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,8.99571803821381e-05,7.678014772500422e-05,0.0,0.0,0.0,5.671828030174125e-05,0.0,7.857448424581591e-05,0.0,0.0001187253644868,0.0,5.534922594107521e-06,0.0,9.905894006934126e-05,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0002011515928691,3.9188792005486434e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.488632538097269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0001082905435282,1.9223745170034027e-05,0.0,0.0,0.0,0.0001916075876604,0.0,0.0,0.0,0.0,0.0026385224274406,3.789888577275828e-05,0.0,5.378078950198989e-05,0.0,0.0,1.2049208969431156e-05,0.0,0.0003547357218871,0.0,0.0,0.0,0.000379955249715,0.0,0.0002338886689935,0.00015356029545,0.0,0.0,4.667662434652726e-05,0.0,0.000473933649289,0.0001920709614897,0.0,0.0001345554130851,0.0,2.2139690376430085e-05,0.0,9.905894006934126e-05,0.0,0.0,1.3029429137278066e-05,0.0005151983513652,0.0,0.0001005757964345,5.878318800822965e-05,0.0,0.0,0.0,0.0,0.0,0.0002006018054162,0.000142140030373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,1.8048423921381065e-05,9.611872585017014e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9594396002743217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,6.316948372483373e-05,3.8447490340068055e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.198737394441256e-05,0.0,0.0,3.789888577275828e-05,0.0,0.0001075615790039,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,4.221724996833706e-05,0.0,3.598287215285524e-05,3.071205909000169e-05,0.0,0.0,4.667662434652726e-05,2.8359140150870626e-05,0.0,6.111348774674571e-05,0.0,4.749014579474759e-05,0.0,2.2139690376430085e-05,0.0,4.952947003467063e-05,0.0,0.0,8.68628609151871e-06,0.0005151983513652,0.0,2.5143949108647004e-05,1.9594396002743217e-05,3.663459918085037e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0,5.984843384129691e-05,0.0,0.0,2.175828718763259e-05,0.0,0.0,0.0,0.0003281916639317
16,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0001082905435282,9.611872585017014e-06,0.0461095100864553,0.0,0.0006958942240779,0.0007664303506418,0.0,0.0001407459535538,0.0,0.0,0.0,0.0,0.0,0.0001075615790039,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,0.000126651749905,0.0,0.0001619229246878,0.000168916324995,0.0,0.0,0.0001867064973861,5.671828030174125e-05,0.0,0.0001134964772439,0.0,0.0002057906317772,0.0001692620176032,5.534922594107521e-06,0.0,0.000297176820208,0.0,0.0,1.737257218303742e-05,0.0,0.0,0.0001508636946518,0.0001567551680219,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0004012036108324,0.0001720642472937,0.0,0.0,3.263743078144888e-05,0.0001192463629859,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,6.316948372483373e-05,9.611872585017014e-06,0.0461095100864553,0.0,0.0006958942240779,0.0001916075876604,0.0,0.0001407459535538,0.0,0.0,0.0,0.0,0.0,0.0001075615790039,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,0.0001259400525349,9.213617727000509e-05,0.0,0.0,0.0,5.671828030174125e-05,0.0,0.0001134964772439,0.0,0.0001503854616833,8.463100880162491e-05,1.1069845188215044e-05,0.0,0.0001981178801386,0.0,0.0,1.737257218303742e-05,0.0,0.0,0.0001257197455432,5.878318800822965e-05,3.663459918085037e-05,0.0,0.0,0.0,0.0,0.0004012036108324,0.0001346589761429,0.0,0.0,2.175828718763259e-05,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1.8048423921381065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2049208969431156e-05,0.0,0.0,0.0001755926251097,0.0,0.0,0.0,0.0,7.196574430571048e-05,1.5356029545000845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.957512149562299e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,2.5143949108647004e-05,1.9594396002743217e-05,2.198075950851022e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0,5.23673796111348e-05,0.0,0.0,3.263743078144888e-05,0.0,0.0,0.0,0.0
19,0.0,0.0003744383424862,0.0064935064935064,0.0002148458481039,0.0,0.0,0.000379016902349,2.883561775505104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136966573182,0.0,0.0001344519737549,0.0,0.0,0.0001566397166026,0.0,0.0,0.0,0.0,0.0,0.00025330349981,0.0,0.0001439314886114,0.000230340443175,0.0,0.0,9.335324869305452e-05,0.0001134365606034,0.000473933649289,0.0002793759439851,0.0,0.0001583004859824,0.0002538930264048,2.2139690376430085e-05,0.0,0.0002476473501733,0.0,0.0,1.737257218303742e-05,0.0005151983513652,0.0,0.0002011515928691,9.797198001371608e-05,7.326919836170073e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0004012036108324,0.0001496210846032,0.0,0.0,8.703314875053036e-05,0.0,0.0,0.0,0.0003281916639317
20,0.0,0.0003744383424862,0.0064935064935064,0.0002148458481039,0.0,0.0,0.0003248716305848,2.883561775505104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136966573182,0.0,0.0001344519737549,0.0,0.0,0.0001325412986637,0.0,0.0,0.0,0.0,0.0,0.0001688689998733,0.0,0.0001619229246878,0.00015356029545,0.0,0.0,9.335324869305452e-05,8.507742045261188e-05,0.000473933649289,0.000261914947486,0.0,0.0001424704373842,0.0001692620176032,1.6604767782322565e-05,0.0,0.0001981178801386,0.0,0.0,8.68628609151871e-06,0.0005151983513652,0.0,7.543184732594101e-05,7.837758401097287e-05,7.326919836170073e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0004012036108324,0.000142140030373,0.0,0.0,4.351657437526518e-05,0.0,0.0,0.0,0.0003281916639317
21,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0001082905435282,9.611872585017014e-06,0.0461095100864553,0.0,0.0006958942240779,0.0007664303506418,0.0,0.0001407459535538,0.0,0.0,0.0,0.0,0.0,0.0001075615790039,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,0.000126651749905,0.0,0.0001619229246878,0.000168916324995,0.0,0.0,0.0001867064973861,5.671828030174125e-05,0.0,0.0001134964772439,0.0,0.0002057906317772,0.0001692620176032,5.534922594107521e-06,0.0,0.000297176820208,0.0,0.0,1.737257218303742e-05,0.0,0.0,0.0001508636946518,0.0001567551680219,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0004012036108324,0.0001720642472937,0.0,0.0,3.263743078144888e-05,0.0001192463629859,0.0,0.0,0.0
22,0.0,0.0003744383424862,0.0064935064935064,0.0002148458481039,0.0,0.0,0.0003248716305848,2.883561775505104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136966573182,0.0,0.0001344519737549,0.0,0.0,0.0001325412986637,0.0,0.0,0.0,0.0,0.0,0.0001688689998733,0.0,0.0001619229246878,0.00015356029545,0.0,0.0,9.335324869305452e-05,8.507742045261188e-05,0.000473933649289,0.000261914947486,0.0,0.0001424704373842,0.0001692620176032,1.6604767782322565e-05,0.0,0.0001981178801386,0.0,0.0,8.68628609151871e-06,0.0005151983513652,0.0,7.543184732594101e-05,7.837758401097287e-05,7.326919836170073e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0004012036108324,0.000142140030373,0.0,0.0,4.351657437526518e-05,0.0,0.0,0.0,0.0003281916639317
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236260971655392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,6.316948372483373e-05,9.611872585017014e-06,0.0461095100864553,0.0,0.0006958942240779,0.0001916075876604,0.0,0.0001407459535538,0.0,0.0,0.0,0.0,0.0,0.0001075615790039,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,0.0001259400525349,9.213617727000509e-05,0.0,0.0,0.0,5.671828030174125e-05,0.0,0.0001134964772439,0.0,0.0001503854616833,8.463100880162491e-05,1.1069845188215044e-05,0.0,0.0001981178801386,0.0,0.0,1.737257218303742e-05,0.0,0.0,0.0001257197455432,5.878318800822965e-05,3.663459918085037e-05,0.0,0.0,0.0,0.0,0.0004012036108324,0.0001346589761429,0.0,0.0,2.175828718763259e-05,0.0,0.0,0.0,0.0
