,AluYb8a1,AluSg4,AluYi6_4d,AluSg7,AluYb11,AmnSINE2,AluSz,MIRc,AluYb9,AluYk12,AluYe5,AluYm1,LFSINE_Vert,AluSc5,MIR1_Amn,AluYh3a3,AluYa8,FLAM_C,AluYh7,AluSc,CRP1,AluYd8,AluJo,AluYg6,AluYh3,MamSINE1,AluYk11,AluYk2,AluSc8,FAM,AluSp,AluSq2,AluYk4,AmnSINE1,AluJr4,AluSx3,AluYf1,AluY,AluYj4,AluSx1,AluSx4,MIR,AluYi6,AluSq,AluYb10,AluYc3,MIRb,AluSq4,AluYk3,AluSg,AluSz6,AluJb,AluYe6,UCON83,MIR3,AluYa5,AluYc,AluSx,AluYh9,FLAM_A,AluJr,FRAM,AluSq10,Alu,AluYb8
10,0.0,0.0,0.0,0.0,0.0,0.0,6.316948372483373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136966573182,0.0,2.6890394750994945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730498249535102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878318800822965e-05,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0,2.9924216920648456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,9.024211960690533e-06,9.611872585017014e-06,0.0,0.0,0.0,0.0,0.0,0.0005629838142153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069845188215044e-05,0.0,0.0,0.0,0.0,8.68628609151871e-06,0.0,0.0,0.0,1.9594396002743217e-05,1.4653839672340146e-05,0.0,0.0,0.0,0.0,0.0,2.9924216920648456e-05,0.0,0.0,4.351657437526518e-05,0.0002384927259718,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8359140150870626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481054230162114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8359140150870626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481054230162114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,9.024211960690533e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,6.316948372483373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136966573182,0.0,2.6890394750994945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730498249535102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878318800822965e-05,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0,2.9924216920648456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799143607642762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5830048598249197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799143607642762e-05,4.6068088635002536e-05,0.0,0.0,0.0,0.0,0.0,8.730498249535102e-06,0.0002530364372469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4962108460324228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.611872585017014e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730498249535102e-06,0.0,0.0,0.0,5.534922594107521e-06,0.0,0.0,0.0,0.0,4.343143045759355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001407459535538,0.0,0.0,0.0,0.0,0.0,8.067118425298483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.598287215285524e-05,4.6068088635002536e-05,0.0,0.0,0.0,5.671828030174125e-05,0.0,4.365249124767551e-05,0.0002530364372469,1.5830048598249197e-05,8.463100880162491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028789821729401e-05,3.9188792005486434e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4962108460324228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356029545000845e-05,0.0,0.0,4.667662434652726e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.534922594107521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9594396002743217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175828718763259e-05,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814919071076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799143607642762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5830048598249197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002006018054162,7.481054230162114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799143607642762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5830048598249197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326919836170073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2049208969431156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
